"log10popdens","logpartyratio","County","State","FIPS"
-0.777765446919899,0.592394225027619,"Nome Census Area","Alaska",2180
-1.37073691334067,0.304314636649849,"North Slope Borough","Alaska",2185
-1.07693433785168,0.725207134600542,"Northwest Arctic Borough","Alaska",2188
-0.363236832154205,-0.474320375223489,"Petersburg Borough","Alaska",2195
-0.323339580884836,-0.184933280572395,"Prince of Wales-Hyder Census Area","Alaska",2198
0.0702300749620312,0.15297918428177,"Sitka City and Borough","Alaska",2220
-0.0250049919245685,0.661079368031551,"Skagway Municipality","Alaska",2230
-0.970812198277917,-1.29502765555074,"Southeast Fairbanks Census Area","Alaska",2240
-0.979072295291499,-0.702870147636003,"Valdez-Cordova Census Area","Alaska",2261
-0.425706202450233,-1.02056566444484,"Wrangell City and Borough","Alaska",2275
-1.45722030703104,0.173278959031499,"Yakutat City and Borough","Alaska",2282
-1.84278280967951,0.650998107167666,"Yukon-Koyukuk Census Area","Alaska",2290
0.392021874045777,0.830575018620518,"Apache County","Arizona",4001
0.898130362982896,-0.493050368720862,"Cochise County","Arizona",4003
0.463554163566446,0.423345685793165,"Coconino County","Arizona",4005
0.636819426133378,-0.70640020897106,"Gila County","Arizona",4007
0.500205051577167,-0.888336216504674,"Graham County","Arizona",4009
0.2993242225358,-0.549623593708804,"Greenlee County","Arizona",4011
0.249516862978625,-0.942056088557238,"La Paz County","Arizona",4012
2.2517383861567,-0.0727390618329838,"Maricopa County","Arizona",4013
0.776491502482258,-1.19860812385226,"Mohave County","Arizona",4015
0.625133514005008,-0.167599737312616,"Navajo County","Arizona",4017
1.63199978779492,0.285760407368503,"Pima County","Arizona",4019
1.48002532199701,-0.410145817898729,"Pinal County","Arizona",4021
1.16259669723797,1.07402012832849,"Santa Cruz County","Arizona",4023
1.02845522445121,-0.683880339910943,"Yavapai County","Arizona",4025
1.16294364133301,-0.11574489259925,"Yuma County","Arizona",4027
0.849863644477934,-0.679386091093651,"Arkansas County","Arkansas",5001
0.932930121392282,-0.796054523568231,"Ashley County","Arkansas",5003
1.45811292034379,-1.25854560502257,"Baxter County","Arkansas",5005
2.0717990263141,-0.778371930489151,"Benton County","Arkansas",5007
1.38742623008187,-1.43018855631245,"Boone County","Arkansas",5009
0.81363417931333,-0.496139722888005,"Bradley County","Arkansas",5011
0.504522501999538,-0.893388966890851,"Calhoun County","Arkansas",5013
1.23278788078575,-0.708771336546417,"Carroll County","Arkansas",5015
0.812057644903792,0.314419327952486,"Chicot County","Arkansas",5017
0.999102600588356,-0.198550766930535,"Clark County","Arkansas",5019
0.958737233072268,-0.636812367134243,"Clay County","Arkansas",5021
1.24531717896831,-1.5040245087042,"Cleburne County","Arkansas",5023
0.725346662798864,-1.22450740826451,"Cleveland County","Arkansas",5025
1.0807350112715,-0.552493120084543,"Columbia County","Arkansas",5027
1.16483359484409,-0.60129617190978,"Conway County","Arkansas",5029
1.76118514451596,-0.77777681595593,"Craighead County","Arkansas",5031
1.61065683252808,-1.31398068244298,"Crawford County","Arkansas",5033
1.49144669599825,0.185241686767741,"Crittenden County","Arkansas",5035
1.0272501727246,-0.830399712049352,"Cross County","Arkansas",5037
0.633430662437393,-0.25739983272193,"Dallas County","Arkansas",5039
0.77633669541106,0.150937766427433,"Desha County","Arkansas",5041
0.935703488587232,-0.517655040683948,"Drew County","Arkansas",5043
1.8630061944129,-0.697269479556044,"Faulkner County","Arkansas",5045
1.05212365943989,-1.29703415725999,"Franklin County","Arkansas",5047
0.879761332637426,-1.17930362156355,"Fulton County","Arkansas",5049
1.7481868775978,-0.75191673334242,"Garland County","Arkansas",5051
1.04345721581508,-1.29947680235263,"Grant County","Arkansas",5053
1.47456742564238,-1.25294993812465,"Greene County","Arkansas",5055
1.06763514728665,-0.616245185913094,"Hempstead County","Arkansas",5057
1.32298444176066,-0.955119028689353,"Hot Spring County","Arkansas",5059
0.943654795400608,-0.84888390485386,"Howard County","Arkansas",5061
1.27492453743855,-1.23796121783088,"Independence County","Arkansas",5063
0.955071191304606,-1.29147911000618,"Izard County","Arkansas",5065
1.02082489848976,-0.723018723070139,"Jackson County","Arkansas",5067
1.49491276123536,0.532430015170585,"Jefferson County","Arkansas",5069
1.18703879163161,-0.919507361199169,"Johnson County","Arkansas",5071
0.703617784077404,-0.532000622286068,"Lafayette County","Arkansas",5073
1.03952891758175,-1.16867786519264,"Lawrence County","Arkansas",5075
0.779693261269705,0.344806582252815,"Lee County","Arkansas",5077
0.973866722837527,-0.673384490560167,"Lincoln County","Arkansas",5079
0.954606324160098,-0.947717257716122,"Little River County","Arkansas",5081
1.07419320661252,-1.20927415039433,"Logan County","Arkansas",5083
1.55827612155636,-1.26129083524537,"Lonoke County","Arkansas",5085
0.871581947354742,-1.13085314792065,"Madison County","Arkansas",5087
1.02660872265996,-1.30481331473696,"Marion County","Arkansas",5089
1.43138391350787,-0.971866910261443,"Miller County","Arkansas",5091
1.26394027133852,-0.217684809244043,"Mississippi County","Arkansas",5093
0.663692698304606,-0.0756476167897945,"Monroe County","Arkansas",5095
0.648591151545031,-1.25295731389775,"Montgomery County","Arkansas",5097
0.722170084155625,-0.548681286940547,"Nevada County","Arkansas",5099
0.567166312836073,-1.41415721231023,"Newton County","Arkansas",5101
1.10385211713066,-0.213280254761171,"Ouachita County","Arkansas",5103
0.858870520565744,-1.05718624615298,"Perry County","Arkansas",5105
1.02385502082755,0.563526033750624,"Phillips County","Arkansas",5107
0.84184338159425,-1.52719981456067,"Pike County","Arkansas",5109
1.08801284822235,-0.51687756119435,"Poinsett County","Arkansas",5111
0.957931747229305,-1.69735796758956,"Polk County","Arkansas",5113
1.48062556779648,-1.18091956973656,"Pope County","Arkansas",5115
0.691340959506746,-1.12574494960028,"Prairie County","Arkansas",5117
2.30141328483562,0.379010349887715,"Pulaski County","Arkansas",5119
1.01789241011188,-1.15168178291389,"Randolph County","Arkansas",5121
1.20391982694258,0.232427396113311,"St. Francis County","Arkansas",5123
1.79915083190559,-0.995628242730573,"Saline County","Arkansas",5125
0.654971806333523,-1.54550407103954,"Scott County","Arkansas",5127
0.662056004979326,-1.59265899661473,"Searcy County","Arkansas",5129
1.96625366116802,-0.859174803796373,"Sebastian County","Arkansas",5131
1.06990527936625,-1.11582759374916,"Sevier County","Arkansas",5133
1.03690385362529,-1.30070243107548,"Sharp County","Arkansas",5135
0.898969895094371,-1.23322944057736,"Stone County","Arkansas",5137
1.16913702486902,-0.587825876550579,"Union County","Arkansas",5139
0.957907317803079,-1.24674248191291,"Van Buren County","Arkansas",5141
1.97158641621008,-0.2243318455299,"Washington County","Arkansas",5143
1.46827540898398,-1.40597530910365,"White County","Arkansas",5145
0.641709715493689,-0.185003722190547,"Woodruff County","Arkansas",5147
0.952065514868536,-1.13943428301475,"Yell County","Arkansas",5149
2.93488060102806,1.67399631124038,"Alameda County","California",6001
-0.222369733291264,0.410193248121512,"Alpine County","California",6003
1.39032287241788,-0.550573870219869,"Amador County","California",6005
1.72896346909843,-0.0870350771824708,"Butte County","California",6007
1.23356985863473,-0.524329280244721,"Calaveras County","California",6009
0.857445887919729,-0.289279141510114,"Colusa County","California",6011
2.78545817526843,0.996559777759944,"Contra Costa County","California",6013
1.02213672723154,-0.387417039348251,"Del Norte County","California",6015
1.62530812868094,-0.3012588710621,"El Dorado County","California",6017
1.80199113570146,0.081784884270633,"Fresno County","California",6019
0.913675097443249,-0.635739240690617,"Glenn County","California",6021
1.16705366367634,0.588123523452708,"Humboldt County","California",6023
1.22167475541945,0.924385372737785,"Imperial County","California",6025
-0.163767050753697,-0.297459788654635,"Inyo County","California",6027
1.62247775666101,-0.320575958596278,"Kern County","California",6029
1.61989924212621,-0.301728056087662,"Kings County","California",6031
1.29471695134169,0.0814325620992466,"Lake County","California",6033
0.42347876720435,-1.22541395222754,"Lassen County","California",6035
2.98260712846819,1.11614578088225,"Los Angeles County","California",6037
1.44728051163645,-0.36951840863058,"Madera County","California",6039
2.28578341202978,1.59790627339167,"Marin County","California",6041
0.669712111475332,-0.507296017803261,"Mariposa County","California",6043
0.98346665790664,0.659400117813484,"Mendocino County","California",6045
1.72974957326611,0.167461792928987,"Merced County","California",6047
-0.0548387258593318,-1.10651746625288,"Modoc County","California",6049
0.254039172852481,0.259401298520676,"Mono County","California",6051
1.7073011235568,0.897740787834523,"Monterey County","California",6053
1.86038968585726,0.783873258968824,"Napa County","California",6055
1.60148407390167,0.0980548534462495,"Nevada County","California",6057
3.18781015496346,0.16335087882517,"Orange County","California",6059
2.01825445808696,-0.242522412579656,"Placer County","California",6061
0.451459204740307,-0.454491566627391,"Plumas County","California",6063
2.10615046076224,0.0914244196064655,"Riverside County","California",6065
2.78095828328484,0.518383603236027,"Sacramento County","California",6067
1.2180123582515,0.440241977935492,"San Benito County","California",6069
1.61385540578215,0.207474217181806,"San Bernardino County","California",6071
2.4814342439579,0.382861923893508,"San Diego County","California",6073
3.85540953674967,2.20366564514922,"San Francisco County","California",6075
2.30757942685588,0.273340749746726,"San Joaquin County","California",6077
1.51751336599767,0.179066593712142,"San Luis Obispo County","California",6079
2.81900050016685,1.40772651341545,"San Mateo County","California",6081
1.79684948965886,0.622211864178966,"Santa Barbara County","California",6083
2.7595457491624,1.25771863783008,"Santa Clara County","California",6085
2.37559898247579,1.44122413172651,"Santa Cruz County","California",6087
1.26279895955786,-0.843550362692356,"Shasta County","California",6089
0.0744002555409355,-0.556043929864597,"Sierra County","California",6091
